Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20210301,Morelos,Hombre,15 A 24 AÑOS,No Especificado,191
20210301,Morelos,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,6288
20210301,Morelos,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",8340
20210301,Morelos,Hombre,45 A 64 AÑOS,No Especificado,672
20210301,Morelos,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,18877
20210301,Morelos,Hombre,25 A 44 AÑOS,Comercio,32761
20210301,Morelos,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,9625
20210301,Morelos,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1170
20210301,Nacional,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1865448
20210301,Nacional,Hombre,45 A 64 AÑOS,Construcción,1395401
20210301,Nacional,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,696097
20210301,Nacional,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",325713
20210301,Nacional,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",141596
20210301,Nacional,Mujer,25 A 44 AÑOS,Construcción,111347
20210301,Nacional,Mujer,65 AÑOS Y MAS,No Especificado,670
20210301,Nacional,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",180500
20210301,Nacional,Mujer,25 A 44 AÑOS,Servicios Sociales,1758768
20210301,Nacional,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,747980
20210301,Nacional,Mujer,65 AÑOS Y MAS,Industria Manufacturera,73306
20210301,Nacional,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",724638
20210301,Nacional,Mujer,45 A 64 AÑOS,No Especificado,26974
20210301,Nacional,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",429674
20210301,Nacional,Mujer,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",1294
20210301,Nacional,Hombre,25 A 44 AÑOS,Industria Manufacturera,2730903
20210301,Nacional,Mujer,45 A 64 AÑOS,Servicios Sociales,946082
20210301,Nacional,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,19736
20210301,Nacional,Hombre,45 A 64 AÑOS,Comercio,1469917
20210301,Nacional,Mujer,15 A 24 AÑOS,Construcción,20341
20210301,Nacional,Mujer,15 A 24 AÑOS,Industria Manufacturera,552873
20210301,Nacional,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,7365
20210301,Nacional,Hombre,65 AÑOS Y MAS,No Especificado,9200
20210301,Nacional,Hombre,65 AÑOS Y MAS,Servicios Sociales,54527
20210301,Nacional,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,996756
20210301,Nacional,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",262420
20210301,Nacional,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",1756
20210301,Nacional,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,421300
20210301,Nacional,Hombre,45 A 64 AÑOS,Industria Manufacturera,1692344
20210301,Nacional,Mujer,15 A 24 AÑOS,No Especificado,14899
20210301,Nacional,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",961906
20210301,Nacional,Hombre,15 A 24 AÑOS,Servicios Diversos,391088
20210301,Nacional,Hombre,45 A 64 AÑOS,No Especificado,65187
20210301,Nacional,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",881028
20210301,Nacional,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",726846
20210301,Nacional,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",182500
20210301,Nacional,Hombre,65 AÑOS Y MAS,Construcción,146930
20210301,Nacional,Hombre,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",1845
20210301,Nacional,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",116389
20210301,Nacional,Hombre,15 A 24 AÑOS,Construcción,732592
20210301,Nacional,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,380735
20210301,Nacional,Hombre,25 A 44 AÑOS,Construcción,1867191
20210301,Nacional,Hombre,NO ESPECIFICADO,Servicios Sociales,69
20210301,Nacional,Mujer,15 A 24 AÑOS,Servicios Diversos,315829
20210301,Nacional,Mujer,65 AÑOS Y MAS,Construcción,258
20210301,Nacional,Hombre,25 A 44 AÑOS,No Especificado,85309
20210301,Nacional,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1149516
20210301,Nacional,Hombre,NO ESPECIFICADO,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",3967
20210301,Nacional,Hombre,15 A 24 AÑOS,No Especificado,46986
20210301,Nacional,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",1256991
20210301,Nacional,Hombre,NO ESPECIFICADO,Restaurantes y Servicios de Alojamiento,1007
20210301,Nacional,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,566092
20210301,Nacional,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",43056
20210301,Nacional,Hombre,65 AÑOS Y MAS,Industria Manufacturera,152160
20210301,Nacional,Hombre,NO ESPECIFICADO,Gobierno y Organismos Internacionales,671
20210301,Nacional,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,24546
20210301,Nacional,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",105012
20210301,Nacional,Mujer,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",53
20210301,Nacional,Hombre,25 A 44 AÑOS,Servicios Sociales,840152
20210301,Nacional,Mujer,25 A 44 AÑOS,Industria Manufacturera,1705193
20210301,Nacional,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,96104
20210301,Nacional,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",9930
20210301,Nacional,Mujer,NO ESPECIFICADO,Gobierno y Organismos Internacionales,1284
20210301,Nacional,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,96491
20210301,Nacional,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,380911
20210301,Nacional,Hombre,NO ESPECIFICADO,Comercio,3563
20210301,Nacional,Mujer,45 A 64 AÑOS,Comercio,1602047
20210301,Nacional,Mujer,45 A 64 AÑOS,Servicios Diversos,1042303
20210301,Nacional,Hombre,NO ESPECIFICADO,Construcción,1691
20210301,Nacional,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",48174
20210301,Nacional,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,36558
20210301,Nacional,Mujer,65 AÑOS Y MAS,Comercio,259810
20210301,Nacional,Mujer,65 AÑOS Y MAS,Servicios Sociales,39259
20210301,Nacional,Hombre,15 A 24 AÑOS,Servicios Sociales,96044
20210301,Nacional,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,150660
20210301,Nacional,Hombre,45 A 64 AÑOS,Servicios Diversos,758679
20210301,Nacional,Hombre,65 AÑOS Y MAS,Comercio,245599
20210301,Nacional,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,84982
20210301,Nacional,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,37832
20210301,Nacional,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",82667
20210301,Nacional,Hombre,NO ESPECIFICADO,Industria Manufacturera,4869
20210301,Nacional,Mujer,NO ESPECIFICADO,Servicios Diversos,1419
20210301,Nacional,Hombre,25 A 44 AÑOS,Comercio,2270770
20210301,Nacional,Hombre,45 A 64 AÑOS,Servicios Sociales,643229
20210301,Nacional,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,386188
20210301,Nacional,Mujer,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,37
20210301,Nacional,Mujer,NO ESPECIFICADO,Servicios Sociales,3408
20210301,Nacional,Hombre,15 A 24 AÑOS,Comercio,942490
20210301,Nacional,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,2142
20210301,Nacional,Mujer,25 A 44 AÑOS,Comercio,2294128
20210301,Nacional,Mujer,25 A 44 AÑOS,No Especificado,42865
20210301,Nacional,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,23772
20210301,Nacional,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",211844
20210301,Nacional,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",862565
20210301,Nacional,Mujer,45 A 64 AÑOS,Industria Manufacturera,934173
20210301,Nacional,Mujer,65 AÑOS Y MAS,Servicios Diversos,117106
20210301,Nacional,Mujer,NO ESPECIFICADO,Restaurantes y Servicios de Alojamiento,286
20210301,Nacional,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2136614
20210301,Nacional,Hombre,25 A 44 AÑOS,Servicios Diversos,1073672
20210301,Nacional,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,102420
20210301,Nacional,Hombre,NO ESPECIFICADO,No Especificado,166
20210301,Nacional,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",75460
20210301,Nacional,Hombre,NO ESPECIFICADO,Servicios Diversos,1245
20210301,Nacional,Mujer,NO ESPECIFICADO,Industria Manufacturera,1267
20210301,Nacional,Hombre,15 A 24 AÑOS,Industria Manufacturera,1106810
20210301,Nacional,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,738606
20210301,Nacional,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,588618
20210301,Nacional,Hombre,65 AÑOS Y MAS,Servicios Diversos,143129
20210301,Nacional,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",233069
20210301,Nacional,Mujer,45 A 64 AÑOS,Construcción,37521
20210301,Nacional,Mujer,NO ESPECIFICADO,Comercio,3890
20210301,Nacional,Mujer,15 A 24 AÑOS,Comercio,889746
20210301,Nacional,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,68289
20210301,Nacional,Mujer,15 A 24 AÑOS,Servicios Sociales,223936
20210301,Nacional,Mujer,25 A 44 AÑOS,Servicios Diversos,1302004
20210301,Nayarit,Hombre,15 A 24 AÑOS,No Especificado,296
20210301,Nayarit,Mujer,15 A 24 AÑOS,Construcción,60
20210301,Nayarit,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5966
20210301,Nayarit,Hombre,15 A 24 AÑOS,Industria Manufacturera,5482
20210301,Nayarit,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",239
20210301,Nayarit,Mujer,15 A 24 AÑOS,Servicios Diversos,4950
20210301,Nayarit,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",1622
20210301,Nayarit,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,72
20210301,Nayarit,Mujer,65 AÑOS Y MAS,Servicios Sociales,276
20210301,Nayarit,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,3069
20210301,Nayarit,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,19863
20210301,Nayarit,Mujer,25 A 44 AÑOS,Servicios Sociales,22512
20210301,Nayarit,Mujer,45 A 64 AÑOS,Comercio,18464
20210301,Nayarit,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",5510
20210301,Nayarit,Mujer,45 A 64 AÑOS,Industria Manufacturera,3091
20210301,Nayarit,Mujer,25 A 44 AÑOS,Industria Manufacturera,7929
20210301,Nayarit,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",10701
20210301,Nayarit,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,1304
20210301,Nayarit,Hombre,25 A 44 AÑOS,Comercio,33303
20210301,Nayarit,Hombre,45 A 64 AÑOS,Construcción,12573
20210301,Nayarit,Mujer,15 A 24 AÑOS,Servicios Sociales,3207
20210301,Nayarit,Mujer,65 AÑOS Y MAS,Comercio,8609
20210301,Nayarit,Hombre,45 A 64 AÑOS,Servicios Diversos,7205
20210301,Nayarit,Mujer,NO ESPECIFICADO,Industria Manufacturera,56
20210301,Nayarit,Hombre,15 A 24 AÑOS,Servicios Diversos,4796
20210301,Nayarit,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,2637
20210301,Nayarit,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",6118
20210301,Nayarit,Hombre,65 AÑOS Y MAS,Servicios Sociales,33
20210301,Nayarit,Mujer,15 A 24 AÑOS,Industria Manufacturera,2479
20210301,Nayarit,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",6044
20210301,Nayarit,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",129
20210301,Nayarit,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,3968
20210301,Nayarit,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,1227
20210301,Nayarit,Mujer,15 A 24 AÑOS,Comercio,7647
20210301,Nayarit,Hombre,15 A 24 AÑOS,Construcción,8014
20210301,Nayarit,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,1350
20210301,Nayarit,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7836
20210301,Nayarit,Mujer,25 A 44 AÑOS,Construcción,831
20210301,Nayarit,Mujer,45 A 64 AÑOS,Servicios Sociales,17406
20210301,Nayarit,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",39607
20210301,Nayarit,Hombre,25 A 44 AÑOS,Construcción,25606
20210301,Nayarit,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1466
20210301,Nayarit,Mujer,45 A 64 AÑOS,Construcción,373
20210301,Nayarit,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,4148
20210301,Nayarit,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",22291
20210301,Nayarit,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",933
20210301,Nayarit,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,812
20210301,Nayarit,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1378
20210301,Nayarit,Hombre,25 A 44 AÑOS,Servicios Diversos,11897
20210301,Nayarit,Mujer,65 AÑOS Y MAS,Servicios Diversos,988
20210301,Nayarit,Hombre,25 A 44 AÑOS,Industria Manufacturera,7258
20210301,Nayarit,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,14697
20210301,Nayarit,Hombre,45 A 64 AÑOS,Industria Manufacturera,5850
20210301,Nayarit,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1382
20210301,Nayarit,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",624
20210301,Nayarit,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",895
20210301,Nayarit,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1340
20210301,Nayarit,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,359
20210301,Nayarit,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,17334
20210301,Nayarit,Hombre,25 A 44 AÑOS,No Especificado,131
20210301,Nayarit,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",40054
20210301,Nayarit,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,97
20210301,Nayarit,Mujer,25 A 44 AÑOS,No Especificado,392
20210301,Nayarit,Mujer,45 A 64 AÑOS,Servicios Diversos,12868
20210301,Nayarit,Hombre,25 A 44 AÑOS,Servicios Sociales,14592
20210301,Nayarit,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",8626
20210301,Nayarit,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",11761
20210301,Nayarit,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",6105
20210301,Nayarit,Hombre,65 AÑOS Y MAS,Construcción,1293
20210301,Nayarit,Hombre,65 AÑOS Y MAS,Servicios Diversos,723
20210301,Nayarit,Mujer,25 A 44 AÑOS,Comercio,19284
20210301,Nayarit,Hombre,15 A 24 AÑOS,Servicios Sociales,375
20210301,Nayarit,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,77
20210301,Nayarit,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,5869
20210301,Nayarit,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,8896
20210301,Nayarit,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1570
20210301,Nayarit,Hombre,45 A 64 AÑOS,Servicios Sociales,12537
20210301,Nayarit,Hombre,65 AÑOS Y MAS,Comercio,2109
20210301,Nayarit,Mujer,25 A 44 AÑOS,Servicios Diversos,22044
20210301,Nayarit,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",9810
20210301,Nayarit,Hombre,65 AÑOS Y MAS,Industria Manufacturera,4202
20210301,Nayarit,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,15345
20210301,Nayarit,Hombre,15 A 24 AÑOS,Comercio,10288
20210301,Nayarit,Hombre,45 A 64 AÑOS,Comercio,10721
20210301,Nayarit,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,8417
20210301,Nuevo León,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",520
20210301,Nuevo León,Hombre,65 AÑOS Y MAS,Comercio,15033
20210301,Nuevo León,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",15945
20210301,Nuevo León,Mujer,NO ESPECIFICADO,Servicios Diversos,386
20210301,Nuevo León,Hombre,15 A 24 AÑOS,Comercio,47016
20210301,Nuevo León,Hombre,NO ESPECIFICADO,Comercio,666
20210301,Nuevo León,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,2309
20210301,Nuevo León,Mujer,45 A 64 AÑOS,Servicios Diversos,41102
20210301,Nuevo León,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",16970
20210301,Nuevo León,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,5924
20210301,Nuevo León,Hombre,25 A 44 AÑOS,Servicios Diversos,53237
20210301,Nuevo León,Hombre,45 A 64 AÑOS,No Especificado,3666
20210301,Nuevo León,Hombre,NO ESPECIFICADO,Industria Manufacturera,375
20210301,Nuevo León,Mujer,45 A 64 AÑOS,Industria Manufacturera,62337
20210301,Nuevo León,Mujer,NO ESPECIFICADO,Comercio,410
20210301,Nuevo León,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,4327
20210301,Nuevo León,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",31790
20210301,Nuevo León,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,544
20210301,Nuevo León,Hombre,45 A 64 AÑOS,Construcción,79092
20210301,Nuevo León,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",18257
20210301,Nuevo León,Mujer,65 AÑOS Y MAS,Comercio,11413
20210301,Nuevo León,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,1119
20210301,Nuevo León,Hombre,NO ESPECIFICADO,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",325
20210301,Nuevo León,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,687
20210301,Nuevo León,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,12466
20210301,Nuevo León,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,2408
20210301,Nuevo León,Hombre,25 A 44 AÑOS,No Especificado,4076
20210301,Nuevo León,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",76105
20210301,Nuevo León,Hombre,15 A 24 AÑOS,Industria Manufacturera,84619
20210301,Nuevo León,Hombre,25 A 44 AÑOS,Servicios Sociales,41718
20210301,Nuevo León,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,22524
20210301,Nuevo León,Hombre,NO ESPECIFICADO,Restaurantes y Servicios de Alojamiento,703
20210301,Nuevo León,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",6936
20210301,Nuevo León,Hombre,15 A 24 AÑOS,Construcción,18956
20210301,Nuevo León,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",31611
20210301,Nuevo León,Hombre,45 A 64 AÑOS,Servicios Diversos,44475
20210301,Nuevo León,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,486
20210301,Nuevo León,Mujer,25 A 44 AÑOS,No Especificado,1645
20210301,Nuevo León,Mujer,15 A 24 AÑOS,Industria Manufacturera,37883
20210301,Nuevo León,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,19695
20210301,Nuevo León,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1900
20210301,Nuevo León,Mujer,45 A 64 AÑOS,Comercio,72135
20210301,Nuevo León,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",69897
20210301,Nuevo León,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",52612
20210301,Nuevo León,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",8308
20210301,Nuevo León,Hombre,65 AÑOS Y MAS,Construcción,8580
20210301,Nuevo León,Mujer,65 AÑOS Y MAS,Servicios Sociales,3251
20210301,Nuevo León,Hombre,45 A 64 AÑOS,Comercio,98063
20210301,Nuevo León,Mujer,15 A 24 AÑOS,Servicios Diversos,12492
20210301,Nuevo León,Mujer,25 A 44 AÑOS,Servicios Sociales,86206
20210301,Nuevo León,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,2081
20210301,Nuevo León,Mujer,45 A 64 AÑOS,No Especificado,1933
20210301,Nuevo León,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,18693
20210301,Nuevo León,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,6019
20210301,Nuevo León,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",48529
20210301,Nuevo León,Hombre,15 A 24 AÑOS,Servicios Sociales,8844
20210301,Nuevo León,Hombre,25 A 44 AÑOS,Construcción,75002
20210301,Nuevo León,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",23804
20210301,Nuevo León,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,28752
20210301,Nuevo León,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",54593
